id,duplicate_of_id,parent_event_id,relevance,updated,title,labels,category,description,start,end,predicted_end,timezone,duration,country,lat,lon,geo,placekey,impact_patterns,venue_id,venue_name,venue_formatted_address,scope,rank,local_rank,aviation_rank,phq_attendance,state,cancelled,postponed,deleted_reason,first_seen,place_hierarchies,private,brand_safe
7YwUkaMR78VzE2fhdg,,,,2022-11-17T00:48:46Z,Days of Bowie: Black Tie/White Noise: Black Star,"concert,music",concerts,"Join us for the third installment of Black Tie/White Noise, where The Christopher Brown Quartet will perform David Bowies seminal final studio album, Black Star, in its entirety. Recorded in secret while Bowie was battling liver cancer, this album is especially emotional and poignant, and producer Tony Visconti described it as Bowies intended swan song and a parting gift for his fans before his death. Black Star was recorded with a group of New York based jazz musicians, combining art rock with different styles of jazz, which makes this the perfect album for The Christopher Brown Quartet to interpret and perform.While Black Star will comprise the first set, the second set will be a tour of David Bowie classics, which will include commercial hits and album tracks, along with a chance for audience participation.For more information on Days of Bowie, including other events, please visit daysofbowie.com",2023-01-08T05:00:00Z,2023-01-08T05:00:00Z,,America/Los_Angeles,0,US,45.5194518,-122.6762911,"{""geometry"": {""coordinates"": [-122.6762911, 45.5194518], ""type"": ""Point""}}",zzw-224@5xc-jv7-ct9,,QafirYL7hhHQKkmLgFBLzH,The Jack London Revue,"529 Southwest 4th Avenue
Portland, OR 97204
United States of America",locality,37,53,0,220,active,,,,2022-11-16T00:47:20Z,6295630>6255149>6252001>5744337>5742126>5746545,False,True
5oRb5y5EQocd6Y263h,,,,2022-11-17T03:48:15Z,THE ARCHITECT with OPIO,"concert,music",concerts,THE ARCHITECT with OPIODoors: 6:00pm // Show: 7:00pm // Ages 21+. To The Death & Hunter:Present: The Architect with OPIO - The Sensory Overload Tour https://instagram.com/opiohierosom?igshid=YmMyMTA2M2Y= https://instagram.com/soulsofmischief?igshid=YmMyMTA2M2Y= https://instagram.com/architecthhp?igshid=YmMyMTA2M2Y=,2022-11-28T03:00:00Z,2022-11-28T03:00:00Z,,America/Los_Angeles,0,US,45.523364,-122.6765629,"{""geometry"": {""coordinates"": [-122.6765629, 45.523364], ""type"": ""Point""}}",226-222@5xc-jv7-8vz,,79RRrifvEVyq7KJsKFBuLh,Star Theater Portland,"13 Northwest 6th Avenue
Portland, OR 97209
United States of America",locality,44,59,0,500,active,,,,2022-11-16T02:24:57Z,6295630>6255149>6252001>5744337>5742126>5746545,False,True
CsTUrmBd2HnDBNxBsX,,,,2022-11-17T00:54:31Z,M.A.G.S.,"concert,music",concerts,,2023-02-09T04:00:00Z,2023-02-09T04:00:00Z,,America/Los_Angeles,0,US,45.5226309,-122.6569033,"{""geometry"": {""coordinates"": [-122.6569033, 45.5226309], ""type"": ""Point""}}",228-223@5xc-jv7-hbk,,SKPCufCKqzGVsQTV6kYgwV,Doug Fir Lounge,"830 East Burnside Street
Portland, OR 97214
United States of America",locality,35,53,0,187,active,,,,2022-11-17T00:32:20Z,"6295630>6255149>6252001>5744337>5742126>5724937,6295630>6255149>6252001>5744337>5742126>5746545",False,True
BVxAecxxnZBa9mupNY,,,,2022-11-20T05:29:57Z,Boot Scootin' Boogie,"concert,music",concerts,,2022-12-10T05:00:00Z,2022-12-10T05:00:00Z,,America/Los_Angeles,0,US,45.5973192,-122.6686751,"{""geometry"": {""coordinates"": [-122.6686751, 45.5973192], ""type"": ""Point""}}",222-224@5xc-jwj-975,,32dDW2TPNbELwMkMnfFdSf7,Ponderosa Lounge,"10350 North Vancouver Way
Portland, OR 97217
United States of America",locality,43,64,0,422,active,,,,2022-11-18T00:12:52Z,"6295630>6255149>6252001>5744337>5742126>5726193,6295630>6255149>6252001>5744337>5742126>5746545",False,True
AdnRoZDp2PXvfpeZe7,,,,2022-11-18T00:53:42Z,Jessie Leigh Christmas Show!,"concert,music",concerts,,2022-12-24T05:00:00Z,2022-12-24T05:00:00Z,,America/Los_Angeles,0,US,45.5973192,-122.6686751,"{""geometry"": {""coordinates"": [-122.6686751, 45.5973192], ""type"": ""Point""}}",222-224@5xc-jwj-975,,32dDW2TPNbELwMkMnfFdSf7,Ponderosa Lounge,"10350 North Vancouver Way
Portland, OR 97217
United States of America",locality,43,64,0,422,active,,,,2022-11-18T00:16:36Z,"6295630>6255149>6252001>5744337>5742126>5726193,6295630>6255149>6252001>5744337>5742126>5746545",False,True
6vaGVNwNdC36b6Q2Gq,,,,2022-11-18T03:09:02Z,Shelly Rudolph Sings Sinatra For The Holidays,"concert,music",concerts,"Shelly Sings Sinatra For The Holidays! Put on your red dress, grab your fedora and sashay on down to Jack London Revue for a night of Swank Frank Favorites, heartwarming holiday tunes and even a sing-a-long or two! Ms. Rudolphs well-loved brand of soulful jazz and innate merriment shines even brighter while conjuring the magic of this most wonderful time of the year while her sweet Blue Eyes is guaranteed to fly you to the moon. Honeyed arrangements by guitarist Chance Hayden bring new life to classic chestnuts as he masterfully leads this extraordinary trio through a well-crafted repertoire of swing, swagger and swoon. So dont be a stranger in the silent night! Bundle up you and yours for an evening of cheer and delight. Imagine a smoky, sonic concoction with equal parts sugar and whiskey, and youve got something close to Shelly Rudolphs voice... Whatever the material, Rudolph has enough bluesy grit and diva class to carry the day (All About Jazz). Personnel: Shelly Rudolph (vocals), Chance Hayden (guitar), Eric Gruber (bass) & Charlie Doggett (drums).",2022-12-19T03:00:00Z,2022-12-19T03:00:00Z,,America/Los_Angeles,0,US,45.5194518,-122.6762911,"{""geometry"": {""coordinates"": [-122.6762911, 45.5194518], ""type"": ""Point""}}",zzw-224@5xc-jv7-ct9,,QafirYL7hhHQKkmLgFBLzH,The Jack London Revue,"529 Southwest 4th Avenue
Portland, OR 97204
United States of America",locality,37,53,0,220,active,,,,2022-11-18T01:24:21Z,6295630>6255149>6252001>5744337>5742126>5746545,False,True
DbPty9HovPfugnXkt3,,,,2022-11-20T04:44:13Z,Anni Piper,"concert,music",concerts,,2022-12-11T03:00:00Z,2022-12-11T03:00:00Z,,America/Los_Angeles,0,US,45.535305,-122.6256256,"{""geometry"": {""coordinates"": [-122.6256256, 45.535305], ""type"": ""Point""}}",22d-222@5xc-jxp-q75,,ee59JdcZmBmJJeeEYCR39z,Broadway Cigar Company,"3615 Northeast Broadway Street
Portland, OR 97232
United States of America",locality,34,52,,151,active,,,,2022-11-20T00:49:57Z,"6295630>6255149>6252001>5744337>5742126>5731650,6295630>6255149>6252001>5744337>5742126>5746545",False,True
H5ve2vjyNCxiDqJoB3,,,,2022-11-20T04:01:14Z,Ramirez,"concert,music",concerts,,2022-12-14T04:00:00Z,2022-12-14T04:00:00Z,,America/Los_Angeles,0,US,45.511822,-122.6231344,"{""geometry"": {""coordinates"": [-122.6231344, 45.511822], ""type"": ""Point""}}",zzw-224@5xc-jxj-bkz,,3Tzjam3xhXjAAMLdFpEAZv,Hawthorne Theatre,"1507 Southeast 39th Avenue
Portland, OR 97214
United States of America",locality,44,61,0,500,active,,,,2022-11-20T01:29:23Z,"6295630>6255149>6252001>5744337>5742126>5736084,6295630>6255149>6252001>5744337>5742126>5746545",False,True
8oX5xGC9cB7SPifNek,,,,2022-11-20T19:18:46Z,Hold Music and Ian present ACID CULT w/ Lauren Flax (The Bunker NY),"concert,music",concerts,"Hold Music presents ACID CULT w/ Lauren Flax (The Bunker NY) , Succubass (High & Tight | SEA), Andrew Paris (Faceless), goodservice (BK, NY)",2022-12-03T05:00:00Z,2022-12-03T13:00:00Z,,America/Los_Angeles,28800,US,45.486349,-122.6495616,"{""geometry"": {""coordinates"": [-122.6495616, 45.486349], ""type"": ""Point""}}",222-226@5xc-jwz-m49,,36JsjkKfd6D8zJxwrtfF6pd,Watershed,"5040 Southeast Milwaukie Avenue
Portland, OR 97202
United States of America",locality,35,56,,176,active,,,,2022-11-20T19:05:34Z,"6295630>6255149>6252001>5744337>5742126>5715922,6295630>6255149>6252001>5744337>5742126>5746545",False,True
CFCUoVscUwhi8YVY4c,,,,2022-11-20T19:18:21Z,"CETI Hack Day - December 10, 2022",festival,festivals,"Drop -by to share your wip project,  to experiment/play with new tech we have, or help create/troubleshoot/...",2022-12-10T18:30:00Z,2022-12-11T01:00:00Z,,America/Los_Angeles,23400,US,45.5111227,-122.6845654,"{""geometry"": {""coordinates"": [-122.6845654, 45.5111227], ""type"": ""Point""}}",227@5xc-jwv-st9,,,,,locality,43,59,,446,active,,,,2022-11-20T19:07:40Z,"6295630>6255149>6252001>5744337>5742126>5739133,6295630>6255149>6252001>5744337>5742126>5746545",False,True
Cp4hfEuWQezDeYqceB,,,,2022-11-20T19:20:20Z,All I Want for Christmas Is to Sing with Randy Porter,"concert,music",concerts,Susannah Mars gets her wish! She will be singing her favorite Christmas tunes accompanied by jazz piano virtuoso Randy Porter.,2022-12-09T03:00:00Z,2022-12-09T03:00:00Z,,America/Los_Angeles,0,US,45.52864719999999,-122.6763083,"{""geometry"": {""coordinates"": [-122.6763083, 45.52864719999999], ""type"": ""Point""}}",zzw-222@5xc-jv6-mhq,,,,,locality,38,54,,251,active,,,,2022-11-20T19:07:40Z,6295630>6255149>6252001>5744337>5742126>5746545,False,True
6zSB4A88xu6Txkvdzm,,,,2022-11-21T01:48:25Z,Holiday Market at The National University of Natural Medicine,festival,festivals,The Student Government Association is revamping its student-based holiday market to promote the artists of our community!,2022-12-02T19:00:00Z,2022-12-02T22:00:00Z,,America/Los_Angeles,10800,US,45.5018378,-122.6764952,"{""geometry"": {""coordinates"": [-122.6764952, 45.5018378], ""type"": ""Point""}}",223-224@5xc-jwt-2kz,,,,,locality,35,54,,174,active,,,,2022-11-21T01:43:48Z,"6295630>6255149>6252001>5744337>5742126>5739133,6295630>6255149>6252001>5744337>5742126>5746545",False,True
HJT4PLdGkreSubK8mu,,,,2022-11-21T21:28:46Z,Music from the Heart: a Concert to Support NWCT's Big Move,"concert,music,performing-arts",performing-arts,"Sophie MacKay presents: 
Music from the Heart  
a Concert to Support NWCT's Big Move",2022-12-21T03:30:00Z,2022-12-21T05:00:00Z,,America/Los_Angeles,5400,US,45.51320259999999,-122.6831862,"{""geometry"": {""coordinates"": [-122.6831862, 45.51320259999999], ""type"": ""Point""}}",@5xc-jwv-3dv,,,,,locality,35,51,,184,active,,,,2022-11-21T21:26:08Z,6295630>6255149>6252001>5744337>5742126>5746545,False,True
4pH2zzMohYYTnmTUw9,,,,2022-11-23T18:11:04Z,Zeke with Dwarves,"concert,music",concerts,,2022-12-31T05:00:00Z,2022-12-31T05:00:00Z,,America/Los_Angeles,0,US,45.5229642,-122.6737152,"{""geometry"": {""coordinates"": [-122.6737152, 45.5229642], ""type"": ""Point""}}",226-222@5xc-jv7-dvz,,qAKzzRGN9Xd3FbUpAaPEeV,Dante's,"350 West Burnside Street
Portland, OR 97209
United States of America",locality,37,53,0,228,active,,,,2022-11-22T01:51:07Z,6295630>6255149>6252001>5744337>5742126>5746545,False,True
76RY9knf629hKTc3X9,,,,2022-11-23T23:32:32Z,Rose City Guitar presents 2022 Winter Concert,"concert,music",concerts,he Winter concert is a very exciting event where the students have an opportunity to perform in a band setting and show off their talents...,2022-12-03T02:00:00Z,2022-12-03T04:00:00Z,,America/Los_Angeles,7200,US,45.5588921,-122.6638668,"{""geometry"": {""coordinates"": [-122.6638668, 45.5588921], ""type"": ""Point""}}",22k-225@5xc-jv6-3wk,,39vRAdRDydcBhFnQuhjmDsU,Alberta Abbey,"126 Northeast Alberta Street
Portland, OR 97211
United States of America",locality,34,52,,161,active,,,,2022-11-23T23:31:33Z,"6295630>6255149>6252001>5744337>5742126>5745705,6295630>6255149>6252001>5744337>5742126>5746545",False,True
GrRFstqfBEXoim4wNk,,,,2022-11-24T01:13:23Z,Elise Trouw,"concert,music",concerts,,2023-01-29T04:00:00Z,2023-01-29T04:00:00Z,,America/Los_Angeles,0,US,45.5620804,-122.6737594,"{""geometry"": {""coordinates"": [-122.6737594, 45.5620804], ""type"": ""Point""}}",22d-222@5xc-jv5-nnq,,33fzZrGNYbaPDW9DrvfAFtr,Polaris Hall,"635 N Killingsworth Ct
Portland, OR 97217
United States of America",locality,34,53,,159,active,,,,2022-11-24T00:27:35Z,"6295630>6255149>6252001>5744337>5742126>5745705,6295630>6255149>6252001>5744337>5742126>5746545",False,True
Dwmxt9ePeu2xC7uGPw,,,,2022-11-24T05:54:48Z,Witch Mountain with Motrik,"concert,music",concerts,"Portland, Oregon's original doom band since 1997",2022-12-10T04:30:00Z,2022-12-10T04:30:00Z,,America/Los_Angeles,0,US,45.5174125,-122.6603747,"{""geometry"": {""coordinates"": [-122.6603747, 45.5174125], ""type"": ""Point""}}",22k@5xc-jv7-jn5,,,,,locality,37,55,,237,active,,,,2022-11-24T05:39:29Z,"6295630>6255149>6252001>5744337>5742126>5724937,6295630>6255149>6252001>5744337>5742126>5746545",False,True
6WkkXLyHJgorwc6ztL,,,,2022-11-24T13:19:21Z,A Gospel Rock Christmas at the Mount,"concert,music,religion",concerts,Join us at The Mount for a Gospel Rock Christmas,2022-12-17T03:00:00Z,2022-12-17T05:00:00Z,,America/Los_Angeles,7200,US,45.5847326,-122.7084557,"{""geometry"": {""coordinates"": [-122.7084557, 45.5847326], ""type"": ""Point""}}",223@5xc-jvd-td9,,,,,locality,41,60,,355,active,,,,2022-11-24T13:12:11Z,"6295630>6255149>6252001>5744337>5742126>5758191,6295630>6255149>6252001>5744337>5742126>5746545",False,True
4sim8nrbuzwMiAZ3J5,,,,2022-11-24T18:15:55Z,Anthony Russo,"concert,music",concerts,,2023-01-29T02:00:00Z,2023-01-29T02:00:00Z,,America/Los_Angeles,0,US,45.5173546,-122.6554333,"{""geometry"": {""coordinates"": [-122.6554333, 45.5173546], ""type"": ""Point""}}",226-223@5xc-jv7-m6k,,fzbViNzVL9ACr4aUQDMDYz,Holocene,"1001 Southeast Morrison Street
Portland, OR 97214
United States of America",locality,35,53,0,177,active,,,,2022-11-24T18:12:36Z,"6295630>6255149>6252001>5744337>5742126>5724937,6295630>6255149>6252001>5744337>5742126>5746545",False,True
47FenyfUQZKVADBCFW,,,,2022-11-25T15:59:07Z,A Fairy Tale Christmas Carol,"concert,music,performing-arts",performing-arts,The classic characters of Charles Dickens A Christmas Carol are paired with favorite classic fairy tale characters.,2022-12-03T03:00:00Z,2022-12-03T05:30:00Z,,America/Los_Angeles,9000,US,45.5164005,-122.474871,"{""geometry"": {""coordinates"": [-122.474871, 45.5164005], ""type"": ""Point""}}",222@5xc-kkm-rff,,,,,locality,35,54,,170,active,,,,2022-11-25T15:58:42Z,"6295630>6255149>6252001>5744337>5742126>5749043,6295630>6255149>6252001>5744337>5742126>5746545",False,True
GoRc3qqQS3Hzq3qmzA,,,,2022-11-26T19:03:20Z,"Brunch, Please!","concert,music,performing-arts",performing-arts,The cosmos have aligned to bring your favorite outofthis world brunch delicacies and celestial cocktails with the intergalactic art of drag!,2022-12-03T20:00:00Z,2022-12-03T23:00:00Z,,America/Los_Angeles,10800,US,45.511858,-122.612903,"{""geometry"": {""coordinates"": [-122.612903, 45.511858], ""type"": ""Point""}}",zzw-223@5xc-jxj-3kf,,,,,locality,36,54,,205,active,,,,2022-11-26T19:02:59Z,"6295630>6255149>6252001>5744337>5742126>5736084,6295630>6255149>6252001>5744337>5742126>5746545",False,False
E5d3iPdFcDitD8JwDi,,,,2022-11-26T20:01:15Z,Let There Be Christmas,"concert,music",concerts,A Memorable Christmas Gift for You and Your Loved Ones!,2022-12-17T03:00:00Z,2022-12-17T03:00:00Z,,America/Los_Angeles,0,US,45.512236,-122.554668,"{""geometry"": {""coordinates"": [-122.554668, 45.512236], ""type"": ""Point""}}",222@5xc-km5-4sq,,bAX37NgUzmErgXAGfTzADr,Sunnyside Seventh-day Adventist Church,"10501 Southeast Market Street
Portland, OR 97216
United States of America",locality,35,55,,178,active,,,,2022-11-26T19:59:51Z,"6295630>6255149>6252001>5744337>5742126>5749724,6295630>6255149>6252001>5744337>5742126>5746545",False,True
5cNzgnvkSRUwobV6Di,,,,2022-11-26T22:30:55Z,Roselit Bone with Yuvees,"concert,music",concerts,Ring in the new year at Lollipop Shoppe with Roselit Bone + Yuvees.,2023-01-01T04:30:00Z,2023-01-01T04:30:00Z,,America/Los_Angeles,0,US,45.5174125,-122.6603747,"{""geometry"": {""coordinates"": [-122.6603747, 45.5174125], ""type"": ""Point""}}",22k@5xc-jv7-jn5,,,,,locality,37,55,,233,active,,,,2022-11-26T22:22:16Z,"6295630>6255149>6252001>5744337>5742126>5724937,6295630>6255149>6252001>5744337>5742126>5746545",False,True
4xJpsbQqP4DsUh2vbU,,,,2022-11-27T00:34:35Z,Chance Hayden and Shelly Rudolph,"concert,music",concerts,,2022-11-27T19:00:00Z,2022-11-27T19:00:00Z,,America/Los_Angeles,0,US,45.567321,-122.661786,"{""geometry"": {""coordinates"": [-122.661786, 45.567321], ""type"": ""Point""}}",229-222@5xc-jv5-bhq,,e9KhkMvTgRZRyWTieWckxH,Center for Spiritual Living Portland,"6211 Northeast M L King Boulevard
Portland, OR 97211
United States of America",locality,38,56,,241,active,,,,2022-11-27T00:12:53Z,"6295630>6255149>6252001>5744337>5742126>5745705,6295630>6255149>6252001>5744337>5742126>5746545",False,True
4mn93iLa5gJCQUNZZ6,,,,2022-11-28T06:29:57Z,World's Hottest Goss: A Weekly Comedy Show,"concert,music,performing-arts",performing-arts,come on down to the lobby of the fanciest movie theater in town for a weekly extravaganza of silly little guys and big secrets.,2022-11-28T04:30:00Z,2022-11-28T07:30:00Z,,America/Los_Angeles,10800,US,45.4982003,-122.6215833,"{""geometry"": {""coordinates"": [-122.6215833, 45.4982003], ""type"": ""Point""}}",22c-222@5xc-jxs-z4v,,,,,locality,36,54,,202,active,,,,2022-11-28T06:29:43Z,"6295630>6255149>6252001>5744337>5742126>5715922,6295630>6255149>6252001>5744337>5742126>5746545",False,True
